District Name, Date, FacilityName (HMIS), POINT_X (HMIS), POINT_Y (HMIS), Region (HMIS), District (HMIS), ActivityHP (HMIS), ValueID (HMIS), LabelID (HMIS), FederalID (HMIS), SNO (HMIS), RegionID (HMIS), ZoneID (HMIS), DistrictID (HMIS), LocationID (HMIS), Month (HMIS), Year (HMIS), Value (HMIS), Level (HMIS), FACILITYTYPE (HMIS), RegionName (PHEM), ZoneName (PHEM), DistrictName (PHEM), Year (PHEM), Epidemic_Week (PHEM), Month (PHEM), Total Malaria Confirmed and Clinical (PHEM), TMalaria_OutP_Cases (PHEM), TMalaria_InP_Cases (PHEM), TMalaria_InP_Deaths (PHEM), TMSuspected Fever Examined (PHEM), PosMalaria_RDT_or_Microscopy_PF_OutP_Cases (PHEM), PosMalaria_RDT_or_Microscopy_PV_OutP_Cases (PHEM), Meningits total Cases (PHEM), Meningitis_OutP_Cases (PHEM), Meningitis_InP_Cases (PHEM), Meningitis_InP_Deaths (PHEM), Dysentery_total Cases (PHEM), Dysentery_OutP_Cases (PHEM), Dysentery_InP_Cases (PHEM), Dysentery_InP_Deaths (PHEM), Typhoid fever Total cases (PHEM), Typhoid fever_OutP_Cases (PHEM), Typhoid fever_InP_Cases (PHEM), Typhoid fever_InP_Deaths (PHEM), Relapsing fever_total Cases (PHEM), Relapsing fever_OutP_Cases (PHEM), Relapsing fever_InP_Cases (PHEM), Relapsing fever_InP_Deaths (PHEM), Epidemic Typhus Total Cases (PHEM), Epidemic Typhus_OutP_Cases (PHEM), Epidemic Typhus_InP_Cases (PHEM), Epidemic Typhus_InP_Deaths (PHEM), Malnutrition_total Cases (PHEM), Malnutrition_OutP_Cases (PHEM), Malnutrition_InP_Cases (PHEM), Malnutrition_InP_Deaths (PHEM), AFP/Polio_Cases (PHEM), AFP/Polio_Deaths (PHEM), Anthrax_Cases (PHEM), Anthrax_Deaths (PHEM), Avian_Human_Influenza_Cases (PHEM), Avian_Human_Influenza_Deaths (PHEM), Cholera/AWD_Cases (PHEM), Cholera/AWD_Deaths (PHEM), Dracunculiasis/Guinea worm_Cases (PHEM), Dracunculiasis/Guinea worm_Deaths (PHEM), Measles_Cases (PHEM), Measles_Deaths (PHEM), Neonatal Tetanus_Cases (PHEM), Neonatal Tetanus_Deaths (PHEM), Pandemic Influenza_Cases (PHEM), Pandemic Influenza_Deaths (PHEM), Rabies_Cases (PHEM), Rabies_Deaths (PHEM), SARS_Cases (PHEM), SARS_Deaths (PHEM), Small pox_Cases (PHEM), Small pox_Deaths (PHEM), Viral hemorrhagic fever_Cases (PHEM), Viral hemorrhagic fever_Deaths (PHEM), Yellow fever_Cases (PHEM), Yellow fever_Deaths (PHEM), Maternal_Death (PHEM), Other 1_Name (PHEM), Other 1_Cases (PHEM), Other 1_Deaths (PHEM), Other 2_Name (PHEM), Other 2_Cases (PHEM), Other 2_Deaths (PHEM), Other 3_Name (PHEM), Other 3_Cases (PHEM), Other 3_Deaths (PHEM), No-of-Gov_HPs-expected-by-RHB (PHEM), No-of-Gov_HCs-expected-by-RHB (PHEM), No-of-Gov_Hosps-expected-by-RHB (PHEM), No-of-NGOHF-expected-by-RHB (PHEM), No-of-OtherHFs-expected-by-RHB (PHEM), No-of-Gov_HPs-Reported (PHEM), No-of-Gov_HCs-Reported (PHEM), No-of-Gov_Hosps-Reported (PHEM), No-of-NGOHFs-Reported (PHEM), No-of-OthersHF-Reported (PHEM), All-Total-sites-Reported (PHEM), All-Total-sites-Expected-by-RHB (PHEM), Total-Gov-sites-Reported (PHEM), Date_Sent (PHEM), Date_Received (PHEM), Date_WeekExpected (PHEM), Timeliness (PHEM), EthiopianMonth (PHEM), EthMonNum (PHEM), EthYear (PHEM)
Dawe Qachen, 2008-2, , , , , , , , , , , , , , , , , , , , Oromia, Bale, Dawe Qachen, 2015, 42, October, 4, 8, 9, 2, 2, 10, 9, 1, 2, 6, 2, 5, 7, 7, 10, 1, 4, 10, 0, 1, 6, 1, 1, 4, 4, 8, 1, 3, 5, 7, 5, 4, 9, 6, 7, 5, 5, 7, 8, 10, 4, 9, 6, 9, 4, 4, 7, 1, 10, 8, 5, 1, 4, 1, 10, 1, 8, 10, 2, 3, 1, 3, 6, 4, 4, 9, 1, 1, 6, 8, 6, 6, 0, 8, 8, 0, 4, 1, 0, 8, 22/10/15, 22/10/15, 10/23/15, T, Teqemt, 2, 2008
Dawe Qachen, 2008-5, , , , , , , , , , , , , , , , , , , , Oromia, Bale, Dawe Qachen, 2016, 1, January, 2, 0, 10, 8, 8, 8, 5, 3, 5, 10, 5, 8, 2, 9, 7, 4, 6, 1, 4, 7, 2, 9, 5, 3, 3, 5, 0, 0, 7, 5, 10, 9, 3, 2, 2, 0, 10, 4, 0, 3, 7, 7, 8, 1, 3, 6, 2, 7, 7, 5, 8, 0, 3, 2, 10, 10, 9, 8, 1, 0, 6, 3, 8, 4, 8, 6, 2, 4, 3, 2, 3, 1, 3, 1, 10, 7, 5, 3, 3, 3, 14/01/16, 14/01/16, 1/15/16, T, Tir, 5, 2008
Dawe Serer, 2006-10, Bared Health Center, 8.825243, 40.782036, Oromiya, Dawe Serer, , 70748252, 993, 0, , 4, 411, 41123, 411230021, 10, 2006, 3, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawe Serer, 2007-8, Bared Health Center, 8.825243, 40.782036, Oromiya, Dawe Serer, , 273256459, 1208, 0, , 4, 411, 41123, 411230021, 8, 2007, 3, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawe Serer, 2007-9, , , , , , , , , , , , , , , , , , , , Oromia, Bale, Dawe Serer, 2015, 19, May, 2, 0, 0, 9, 0, 6, 1, 8, 8, 2, 3, 6, 8, 3, 5, 10, 9, 7, 0, 9, 3, 9, 9, 2, 9, 10, 6, 7, 6, 4, 8, 7, 1, 2, 1, 9, 2, 7, 3, 2, 4, 9, 6, 8, 6, 3, 9, 10, 1, 5, 3, 7, 4, 1, 0, 6, 10, 3, 10, 1, 7, 4, 6, 4, 7, 2, 4, 0, 1, 3, 7, 1, 2, 6, 4, 10, 6, 1, 1, 0, 14/05/15, 14/05/15, 5/15/15, T, Ginbot, 9, 2007
Dawe Serer, 2008-2, Kuruftu Health Center, 0, 0, Oromiya, Dawe Serer,                             : females, 555778433, 3806, 0, 4.2.1.3.1.12, 4, 411, 41123, 411230023, 2, 2008, 4, 0, 2, Oromia, Bale, Dawe Serer, 2015, 41, October, 8, 8, 4, 7, 10, 0, 0, 2, 10, 2, 7, 3, 1, 10, 6, 2, 4, 7, 9, 9, 4, 8, 7, 2, 3, 8, 7, 2, 4, 1, 1, 1, 3, 4, 10, 0, 4, 2, 10, 7, 8, 7, 6, 5, 0, 6, 2, 4, 3, 9, 6, 0, 8, 1, 10, 1, 10, 9, 0, 7, 3, 8, 7, 3, 3, 10, 8, 0, 9, 3, 8, 0, 3, 6, 7, 1, 5, 3, 5, 4, 15/10/15, 15/10/15, 10/16/15, T, Teqemt, 2, 2008
Dawo, 2006-9, Jidu Kea Health Post, 0, 0, Oromiya, Dawo, , 65192123, 1866, 0, , 4, 413, 41304, 4130400314, 9, 2006, 4, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawo, 2007-10, , , , , , , , , , , , , , , , , , , , Oromia, South West Shewa, Dawo, 2015, 26, June, 0, 10, 4, 10, 6, 8, 5, 1, 0, 4, 2, 10, 2, 0, 2, 9, 2, 5, 4, 5, 8, 8, 3, 8, 6, 5, 8, 3, 1, 8, 2, 0, 1, 8, 4, 4, 3, 5, 6, 9, 1, 2, 10, 9, 7, 4, 1, 7, 5, 1, 10, 8, 3, 8, 7, 7, 9, 10, 3, 3, 7, 8, 4, 0, 2, 5, 4, 8, 4, 9, 10, 2, 8, 7, 7, 9, 8, 0, 7, 7, 2/7/15, 2/7/15, 7/3/15, T, Sene, 10, 2007
Dawo, 2007-4, Dawo seden Health Center, 0, 0, Oromiya, Dawo, , 358577638, 515, 0, , 4, 413, 41304, 413040023, 4, 2007, 10, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawo, 2008-3, , , , , , , , , , , , , , , , , , , , Oromia, South West Shewa, Dawo, 2015, 48, November, 2, 0, 9, 5, 0, 0, 4, 1, 6, 2, 2, 1, 7, 9, 1, 3, 10, 0, 1, 9, 3, 9, 6, 4, 9, 2, 10, 7, 5, 6, 1, 9, 0, 9, 6, 8, 10, 8, 6, 1, 4, 8, 3, 1, 8, 6, 0, 7, 4, 10, 8, 0, 4, 5, 1, 8, 8, 2, 6, 8, 2, 7, 7, 7, 7, 7, 6, 5, 2, 9, 6, 3, 5, 8, 2, 2, 10, 7, 8, 0, 3/12/15, 3/12/15, 12/4/15, T, Hedar, 3, 2008
Dawo, 2008-4, Taja Gora Sakeyo Health Post, 0, 0, Oromiya, Dawo, , 544216544, 741, 0, , 4, 413, 41304, 4130400318, 4, 2008, 4, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawunt, 2006-6, Kurba Tena Health Center, 11.455837, 38.902856, Amhara, Dawunt, , 31720412, 1110, 0, , 3, 303, 30311, 303110021, 6, 2006, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dawunt, 2007-11, , , , , , , , , , , , , , , , , , , , Amhara, North Wollo, Dawunt, 2015, 29, July, 6, 10, 7, 7, 7, 9, 8, 9, 4, 7, 6, 0, 2, 10, 7, 10, 6, 1, 3, 8, 10, 0, 10, 10, 7, 8, 3, 5, 5, 2, 4, 8, 8, 6, 10, 4, 10, 10, 4, 4, 4, 10, 7, 3, 0, 2, 8, 4, 8, 0, 9, 10, 3, 2, 3, 3, 0, 6, 3, 2, 0, 1, 7, 6, 4, 8, 9, 7, 7, 1, 5, 5, 4, 1, 1, 2, 7, 0, 7, 5, 24/07/15, 24/07/15, 7/24/15, T, Hamle, 11, 2007
Dawunt, 2007-6, , , , , , , , , , , , , , , , , , , , Amhara, North Wollo, Dawunt, 2015, 9, February, 9, 1, 7, 4, 10, 4, 1, 7, 3, 6, 7, 3, 1, 10, 3, 7, 8, 5, 7, 8, 5, 7, 0, 9, 1, 0, 4, 2, 3, 8, 9, 4, 5, 4, 6, 1, 4, 8, 7, 9, 1, 5, 2, 2, 10, 0, 0, 4, 4, 4, 3, 8, 3, 5, 2, 10, 0, 1, 5, 2, 7, 1, 10, 7, 4, 1, 3, 5, 5, 1, 5, 5, 9, 6, 8, 9, 1, 9, 7, 7, 6/3/15, 6/3/15, 3/6/15, T, Yekatit, 6, 2007
Dawunt, 2008-4, , , , , , , , , , , , , , , , , , , , Amhara, North Wollo, Dawunt, 2015, 49, December, 10, 2, 8, 3, 4, 7, 1, 8, 10, 1, 3, 5, 3, 8, 0, 0, 4, 2, 6, 5, 2, 5, 5, 3, 9, 2, 2, 1, 8, 4, 0, 2, 2, 5, 9, 6, 8, 4, 0, 3, 3, 3, 7, 3, 0, 5, 7, 6, 9, 0, 2, 0, 3, 0, 6, 0, 2, 1, 1, 4, 1, 8, 7, 4, 6, 3, 4, 4, 1, 8, 2, 3, 4, 2, 3, 2, 5, 5, 4, 8, 10/12/15, 10/12/15, 12/11/15, T, Tahesas, 4, 2008
Debark, 2007-11, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Debark, 2015, 28, July, 8, 6, 7, 10, 4, 9, 3, 4, 2, 2, 10, 0, 1, 10, 3, 3, 7, 6, 4, 6, 1, 3, 4, 10, 8, 2, 8, 6, 3, 4, 5, 3, 5, 2, 8, 3, 4, 7, 3, 8, 10, 2, 4, 3, 1, 7, 5, 10, 10, 6, 3, 7, 8, 10, 6, 3, 2, 8, 0, 2, 0, 2, 8, 0, 7, 8, 6, 6, 6, 4, 6, 8, 1, 4, 9, 6, 1, 3, 6, 4, 16/07/15, 16/07/15, 7/17/15, T, Hamle, 11, 2007
Debark, 2008-3, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Debark, 2015, 48, November, 8, 7, 6, 7, 8, 7, 4, 3, 6, 3, 3, 0, 9, 2, 8, 7, 5, 10, 6, 2, 3, 9, 1, 2, 5, 0, 3, 2, 7, 7, 4, 5, 0, 2, 2, 4, 9, 5, 9, 10, 9, 2, 9, 8, 2, 0, 5, 3, 0, 1, 6, 9, 2, 9, 4, 7, 0, 2, 2, 8, 8, 1, 5, 1, 1, 4, 0, 7, 0, 2, 4, 1, 2, 10, 8, 8, 5, 9, 2, 7, 3/12/15, 3/12/15, 12/4/15, T, Hedar, 3, 2008
Debark, 2008-5, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Debark, 2016, 1, January, 8, 8, 4, 3, 2, 5, 0, 6, 8, 8, 9, 6, 1, 5, 6, 4, 5, 3, 8, 2, 6, 6, 7, 2, 4, 0, 3, 4, 1, 7, 3, 6, 10, 6, 6, 1, 9, 5, 6, 8, 9, 6, 3, 3, 8, 1, 7, 5, 5, 5, 4, 1, 6, 4, 0, 0, 3, 3, 9, 9, 5, 2, 4, 2, 3, 1, 1, 1, 9, 6, 4, 2, 2, 0, 8, 6, 2, 2, 8, 5, 14/01/16, 14/01/16, 1/15/16, T, Tir, 5, 2008
Debark Zuria, 2006-1, Tsege Health Post, 0, 0, Amhara, Debark Zuria, Rota doses given (all ages), 2169382, 3008, 0, 1.3.10.4(Given), 3, 301, 30122, 3012200302, 1, 2006, 1, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debark Zuria, 2006-10, Dibbahir Health Center, 11.594673, 37.3826645, Amhara, Debark Zuria, , 67421430, 1543, 0, , 3, 301, 30122, 301220028, 10, 2006, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debark Zuria, 2006-12, Beles Health Center, 0, 0, Amhara, Debark Zuria,                   : females, 374774167, 3619, 0, 4.2.1.1.1.1.8, 3, 301, 30122, 301220021, 12, 2006, 2, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debark Zuria, 2007-10, , , , , , , , , , , , , , , , , , , , Amhara, North Gondar, Debark Zuria, 2015, 23, June, 5, 0, 8, 8, 3, 4, 0, 5, 5, 2, 7, 7, 6, 8, 5, 7, 6, 4, 5, 6, 9, 10, 4, 5, 7, 5, 3, 3, 0, 0, 3, 10, 8, 0, 1, 0, 8, 2, 7, 3, 1, 0, 8, 5, 9, 8, 4, 3, 8, 9, 8, 0, 3, 3, 10, 10, 5, 6, 10, 5, 0, 3, 8, 7, 6, 3, 10, 1, 10, 2, 6, 8, 1, 0, 1, 6, 9, 1, 5, 9, 11/6/15, 11/6/15, 6/12/15, T, Sene, 10, 2007
Debark Zuria, 2008-2, Abayseqor Health Center, 0, 0, Amhara, Debark Zuria, Number of individuals  who have been tested for HIV and who received their results, 524379395, 4536, 0, C1.4.2.1.1, 3, 301, 30122, 301220027, 2, 2008, 9, 0, 2, Amhara, North Gondar, Debark Zuria, 2015, 43, October, 9, 5, 6, 7, 4, 3, 7, 2, 5, 5, 0, 8, 2, 7, 2, 6, 8, 4, 10, 0, 4, 7, 0, 7, 0, 10, 5, 3, 1, 10, 10, 10, 8, 7, 3, 7, 0, 10, 0, 7, 9, 2, 0, 5, 9, 6, 6, 8, 5, 0, 10, 3, 0, 2, 3, 6, 8, 4, 8, 10, 2, 9, 1, 4, 10, 0, 3, 2, 1, 5, 8, 2, 4, 5, 5, 1, 10, 5, 10, 7, 30/10/15, 30/10/15, 10/30/15, T, Teqemt, 2, 2008
Debaytilatgin, 2006-2, Key Geter Health Post, 0, 0, Amhara, Debaytilatgin, , 5755422, 539, 0, , 3, 306, 30607, 3060700302, 2, 2006, 10, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debaytilatgin, 2006-6, Yekebabat Health Center, 0, 0, Amhara, Debaytilatgin, , 30854126, 848, 0, , 3, 306, 30607, 306070025, 6, 2006, 1, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debaytilatgin, 2007-11, Wedeb Health Post, 0, 0, Amhara, Debaytilatgin, Pentavalent (DPT-HepB-Hib) doses given (all ages), 443008216, 29, 0, 1.3.10.2(Given), 3, 306, 30607, 3060700301, 11, 2007, 6, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debere Elias, 2007-12, , , , , , , , , , , , , , , , , , , , Amhara, East Gojjam, Debere Elias, 2015, 35, August, 5, 3, 9, 8, 5, 5, 0, 6, 9, 8, 5, 5, 3, 4, 3, 7, 1, 5, 2, 10, 5, 5, 8, 10, 7, 4, 4, 1, 0, 9, 10, 1, 1, 1, 2, 0, 1, 4, 2, 3, 8, 4, 3, 9, 1, 8, 0, 9, 0, 3, 7, 10, 9, 5, 4, 5, 3, 8, 3, 9, 8, 8, 1, 6, 0, 7, 1, 4, 0, 5, 6, 8, 7, 3, 10, 8, 10, 6, 3, 4, 3/9/15, 3/9/15, 9/4/15, T, Nehase, 12, 2007
Debere Elias, 2007-8, , , , , , , , , , , , , , , , , , , , Amhara, East Gojjam, Debere Elias, 2015, 15, April, 10, 5, 2, 8, 3, 4, 7, 7, 8, 9, 0, 2, 9, 7, 9, 8, 8, 7, 6, 6, 5, 6, 4, 3, 6, 3, 1, 10, 7, 9, 4, 9, 8, 5, 5, 1, 0, 6, 0, 4, 7, 4, 2, 3, 4, 9, 1, 4, 8, 5, 5, 7, 1, 2, 7, 0, 1, 8, 5, 8, 6, 6, 5, 2, 5, 9, 6, 5, 6, 9, 4, 3, 0, 7, 2, 7, 2, 8, 4, 1, 17/04/15, 17/04/15, 4/17/15, T, Miyazia, 8, 2007
Debirebirihantawon, 2006-11, ZonePlice Clinic, , , Amhara, Debirebirihantawon,  Age: 25-59 Months, 376067937, 3059, 0, 2.2.1.2, 3, 305, 30520, 305200034, 11, 2006, 0, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debirebirihantawon, 2006-7, Debrebirhan Universty Midium Clinic, , , Amhara, Debirebirihantawon, , 38171145, 1180, 0, , 3, 305, 30520, 305200031, 7, 2006, 5, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debirebirihantawon, 2007-12, MaremiaBet Clinic, , , Amhara, Debirebirihantawon, , 457072738, 941, 0, , 3, 305, 30520, 305200033, 12, 2007, 3, 0, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debirebirihantawon, 2007-9, , , , , , , , , , , , , , , , , , , , Amhara, North Shewa, Debirebirihantawon, 2015, 19, May, 1, 8, 4, 4, 5, 10, 1, 7, 0, 4, 3, 0, 0, 10, 4, 7, 7, 10, 4, 5, 1, 6, 1, 8, 4, 9, 4, 3, 6, 1, 1, 4, 0, 3, 3, 6, 5, 8, 0, 7, 4, 10, 0, 10, 10, 10, 9, 3, 7, 1, 4, 7, 2, 5, 4, 7, 0, 10, 8, 6, 7, 2, 3, 9, 9, 9, 8, 5, 2, 8, 6, 4, 0, 9, 9, 0, 0, 2, 9, 5, 14/05/15, 14/05/15, 5/15/15, T, Ginbot, 9, 2007
Debirebirihantawon, 2008-1, , , , , , , , , , , , , , , , , , , , Amhara, North Shewa, Debirebirihantawon, 2015, 39, September, 1, 9, 7, 8, 8, 2, 1, 7, 6, 4, 4, 10, 1, 1, 3, 6, 10, 4, 3, 6, 8, 5, 2, 2, 7, 1, 2, 5, 4, 4, 9, 2, 6, 5, 4, 10, 6, 4, 6, 8, 2, 1, 6, 6, 6, 1, 1, 8, 7, 1, 1, 5, 7, 7, 5, 8, 0, 1, 0, 9, 0, 2, 3, 7, 1, 0, 1, 5, 6, 7, 6, 10, 1, 1, 0, 9, 0, 6, 3, 7, 1/10/15, 1/10/15, 10/2/15, T, Meskerem, 1, 2008
Debirebirihantawon, 2008-5, , , , , , , , , , , , , , , , , , , , Amhara, North Shewa, Debirebirihantawon, 2016, 1, January, 3, 8, 4, 3, 10, 7, 6, 5, 3, 7, 6, 2, 2, 8, 8, 2, 0, 6, 1, 2, 6, 6, 7, 5, 3, 2, 5, 10, 9, 1, 8, 4, 6, 2, 9, 10, 3, 6, 2, 3, 2, 3, 7, 9, 9, 6, 0, 0, 5, 7, 10, 9, 4, 4, 1, 1, 5, 1, 4, 9, 5, 2, 3, 6, 10, 10, 1, 1, 9, 10, 5, 5, 9, 8, 0, 6, 9, 0, 8, 5, 14/01/16, 14/01/16, 1/15/16, T, Tir, 5, 2008
Debre Elias, 2006-10, Dejiba Health Center, 0, 0, Amhara, Debre Elias, , 66327823, 298, 0, , 3, 306, 30608, 306080023, 10, 2006, 8, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Elias, 2007-9, Hiot Primary Clinc, , , Amhara, Debre Elias, , 271316198, 607, 0, , 3, 306, 30608, 306080028, 9, 2007, 1, 0, 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Elias, 2008-3, D_Elias Zuria Health Post, 0, 0, Amhara, Debre Elias, BCG doses opened, 526186172, 1645, 0, 1.3.10.1(Opened), 3, 306, 30608, 3060800301, 3, 2008, 10, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Libanos, 2006-6, Inna gotam Anki Health Post, 0, 0, Oromiya, Debre Libanos, Repeat acceptors by age, 35796486, 4, 0, 1.1.1.1.2, 4, 406, 40607, 4060700307, 6, 2006, 1, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Libanos, 2007-10, Washa Gebriel Health Center, 0, 0, Oromiya, Debre Libanos, , 349052268, 908, 0, , 4, 406, 40607, 406070022, 10, 2007, 2, 0, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Libanos, 2007-9, , , , , , , , , , , , , , , , , , , , Oromia, North Shewa, Debre Libanos, 2015, 20, May, 4, 8, 9, 1, 8, 9, 7, 4, 5, 0, 7, 2, 1, 2, 2, 9, 5, 0, 9, 1, 5, 2, 7, 1, 10, 8, 3, 10, 3, 0, 1, 10, 1, 2, 8, 5, 6, 4, 9, 10, 8, 7, 7, 0, 0, 5, 8, 5, 5, 6, 10, 9, 7, 2, 2, 6, 8, 0, 4, 9, 9, 5, 8, 6, 8, 4, 1, 8, 10, 6, 5, 1, 5, 2, 2, 2, 5, 5, 8, 0, 21/05/15, 21/05/15, 5/22/15, T, Ginbot, 9, 2007
Debre Libanos, 2008-2, , , , , , , , , , , , , , , , , , , , Oromia, North Shewa, Debre Libanos, 2015, 40, October, 8, 8, 0, 4, 6, 0, 5, 10, 7, 7, 7, 2, 5, 10, 10, 9, 1, 2, 5, 6, 1, 9, 9, 8, 9, 6, 0, 8, 0, 1, 6, 3, 3, 4, 10, 9, 2, 9, 9, 7, 9, 7, 10, 10, 1, 2, 5, 3, 5, 10, 8, 8, 7, 5, 2, 2, 0, 10, 9, 6, 2, 2, 3, 5, 0, 1, 6, 4, 3, 4, 6, 6, 10, 4, 7, 3, 1, 1, 2, 0, 8/10/15, 8/10/15, 10/9/15, T, Teqemt, 2, 2008
Debre Libanos, 2008-3, Ayati Arasho Health Post, 0, 0, Oromiya, Debre Libanos, OPD visits < 5: new Male, 554080919, 164, 0, 1.1.1, 4, 406, 40607, 4060700305, 3, 2008, 2, 0, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Debre Libanos, 2008-5, , , , , , , , , , , , , , , , , , , , Oromia, North Shewa, Debre Libanos, 2016, 4, January, 8, 10, 8, 0, 3, 1, 7, 2, 3, 6, 6, 8, 7, 7, 4, 9, 2, 7, 0, 2, 1, 8, 9, 3, 9, 6, 9, 10, 6, 1, 2, 8, 0, 1, 6, 8, 9, 8, 5, 1, 10, 1, 8, 1, 4, 0, 10, 7, 1, 5, 4, 5, 4, 6, 10, 10, 3, 8, 4, 3, 7, 4, 7, 8, 10, 6, 1, 2, 1, 8, 0, 2, 10, 10, 6, 1, 5, 3, 0, 8, 4/2/16, 4/2/16, 2/5/16, T, Tir, 5, 2008
Debre Markos Town, 2007-10, , , , , , , , , , , , , , , , , , , , Amhara, East Gojjam, Debre Markos Town, 2015, 26, June, 0, 1, 5, 0, 10, 0, 4, 7, 6, 8, 2, 5, 7, 7, 3, 8, 7, 0, 6, 0, 1, 4, 9, 0, 1, 1, 6, 9, 9, 1, 3, 1, 7, 7, 9, 5, 1, 10, 3, 6, 0, 1, 8, 0, 3, 5, 7, 7, 7, 8, 7, 5, 6, 2, 9, 8, 8, 4, 10, 1, 4, 2, 2, 2, 10, 3, 8, 10, 0, 8, 2, 5, 4, 9, 1, 1, 2, 2, 5, 10, 2/7/15, 2/7/15, 7/3/15, T, Sene, 10, 2007
